2026.07.12 23:51,"44년 기다림 끝! 세광고, 경북고 꺾고 청룡기 첫 우승",포모스,"청주 세광고가 44년 만에 전국대회 정상에 올랐다. 전통의 강호 경북고를 결승에서 제압하며 학교 역사상 처음으로 청룡기 우승 트로피를 품에 안았다. 세광고는 12일 서울 목동구장에서 열린 제81회 청룡기 전국고교야구대회 결승에서 경북고를 6-2로 꺾었다. 이번 우승은 1982년 송진우를 앞세워 황금사자기 정상에 오른 이후 세광고가 거둔 두 번째 전국대회 우승이다. 경기 초반부터 세광고의 집중력이 돋보였다. 1회 서정휘의 좌전 적시타로 먼저 점수를 낸 뒤 2회에는 볼넷 3개로 만든 만루 기회에서 황동민의 희생플라이와 김우진의 2타점 적시타가 이어져 4-0까지 달아났다. 경북고도 쉽게 물러서지 않았다. 5회 조채완의 2루타와 최우준의 안타를 앞세워 두 점을 따라붙으며 분위기를 바꾸려 했다. 하지만 추가 득점 기회에서 병살타가 나오면서 추격 흐름이 끊겼다. 위기를 넘긴 세광고는 9회 다시 힘을 냈다. 이상준과 대타 황재윤의 연속 적시타로 두 점을 더 보태며 승부에 쐐기를 박았다. 마운드에서는 박상민의 활약이 결정적이었다. 5회 구원 등판한 그는 4⅔이닝 동안 안타 3개만 허용하고 무실점으로 막아냈다. 특히 등판 직후 병살타를 유도하며 경북고의 추격을 끊어낸 장면이 승부처가 됐다. 최우수선수상은 세광고 2루수 서정휘가 차지했다. 대회 타율 0.529와 7타점, 5도루를 기록하며 공격과 수비에서 고른 활약을 펼쳤다. 개인 기록에서는 마산용마고 노민혁이 눈에 띄었다. 타율 0.643을 비롯해 타점과 도루, 홈런, 득점 부문까지 모두 석권하며 5관왕에 올랐다. 청룡기에서만 8차례 우승했던 경북고는 통산 9번째 정상에 도전했지만 세광고의 탄탄한 마운드와 초반 집중력을 넘지 못했다. 반면 세광고는 오랜 기다림 끝에 전국대회 우승을 추가하며 새로운 역사를 썼다. 사진 = 대한야구소프트볼협회 제공 최대영 rokmc117@fomos.co.kr",https://v.daum.net/v/Uy7uqx6biG
2026.07.12 23:01,박석민·박준현 부자 올스타 탄생 ”아빠는 그런 말 별로 안 해요…그저 선...,마이데일리,"[마이데일리 = 김진성 기자] “아빠는 그런 말 별로 안 해요.” 키움 히어로즈 신인 우완투수 박준현(19)은 지난 10~11일 열린 올스타전서 나눔 올스타 감독 추천선수로 당당히 참가했다. 이로써 KBO리그에 또 하나의 ‘부자 올스타’가 탄생했다. 아버지 박석민 삼성 라이온즈 2군 타격코치는 현역 시절 명 3루수였고, 당연히 올스타전 출전 경력이 있다. 박준현은 이날 등장 퍼포먼스 컨셉을 아예 ‘박석민 주니어’로 잡았다. ‘뽀글머리 가발’을 쓰고 마운드에 올랐다. 박석민 코치는 현역 시절 뽀글머리로 팬들의 관심을 모으던 시기가 있었다. 부전자전이라고, DNA가 어디로 도망가지 않았다. 박준현이 뽀글머리 가발을 쓰니 딱 박석민 코치의 현역 시절 모습이었다. 박준현은 11일 올스타전을 앞두고 “우선 (올스타로 추천해준 설종진)감독님에게 감사하다. 좋은 추억을 쌓고, 후반기에 진짜 좋은 모습을 보여드리면 좋겠다”라고 했다. 그러면서 “어릴 때 올스타전에 와본 기억은 안 난다. 솔직히 뭘 잘 모르기도 했다. 그런데 지금은 여기에 진짜 오기 힘들다는 걸 느꼈다”라고 했다. 박석민 코치가 평소 야구에 대해선 아들에게 전혀 얘기 안 하는 듯하다. ‘부자 올스타’가 됐지만 그것에 대해 별다른 얘기도 안 했다고. 박준현도 딱히 생각은 안 했다. “그런 건 생각도 안 했다. 아빠도 별 말 안 하기 때문에…”라고 했다. 대신 아버지는 아들에게 “그저 가서 선배들에게 인사 잘 드리라고”했다. 아들이 버릇 없는 선수로 보이길 바라지 않기 때문이다. 실제 박석민 코치도 현역 시절 팬들과 취재진에 깔끔한 매너로 유명했고, 박준현 역시 워크에식이 좋다는 평가를 받는다. 박준현은 전반기 10경기서 1승4패 평균자책점 3.67로 기대이상의 선전을 펼쳤다. 150km대 후반의 포심에 슬라이더, 커브를 구사했다. 경기력에 기복이 심했지만, 고졸 신인이 거치는 당연한 성장통이다. 49이닝을 소화했고, 후반기에 그렇게 무리하게 기용되지 않을 전망이다. 박준현은 “전반기에 아쉬운 게 많았다. 배워가는 것이다. 후반기에는 그 경험을 바탕을 더 준비를 잘 하겠다. 마운드에서 한번씩 제구력이 무너지는 게 부족하다. 불리한 볼카운트에서 꼭 맞았다. 후반기에는 맞더라도 내가 유리한 볼카운트나, 스트라이크를 잡으러 들어가면서 맞고 싶다”라고 했다. 공격적인 투구의 중요성을 잘 알고 있다.",https://v.daum.net/v/zahhltZvIx
2026.07.12 22:41,"후반기 '5할'해도 '꼴찌탈출' 힘들다…키움, '특타훈련'→'2용타' 다...",스포츠조선,"[스포츠조선 고재완 기자] 키움 히어로즈는 4년 연속 꼴찌의 수모를 이대로 당하고 말 것인가. 전반기를 최하위로 마감한 키움이 4년 만에 꼴찌에서 탈출 할 수 있을지 관심이 높다. 전반기를 마친 현재 키움은 두산 베어스와 함께 10개 구단중 가장 많은 87경기를 소화했다. 하지만 많은 경기를 소화했다는 것은 현재 꼴찌인 키움에게는 꼴찌 탈출을 더 힘겹게 하는 요소가 된다. 87경기에서 29승1무57패. 남은 경기는 고작 57경기에 불과하다. 이 경기중 '반타작'을 한다고 쳐도 58승1무85패. 지난 해 순위와 비교해도 꼴찌 안착이다. 하지만 지금의 경기력으론 '5할' 승률을 장담하기도 힘들다. 이런 상황이니 각종 팬커뮤니티에서 '탱킹' 의혹이 끊이지 않는다. 하지만 요즘의 프로야구에서 '탱킹'은 현실성이 부족하다. 현장에서 한 번이라도 '직관'을 해본 팬이라면 '10위'라는 순위가 얼마나 압박감으로 다가오는지 확인할 수 있다. 1라운드 1순위 지명권을 갖기 위해 '탱킹'을 한다는 것은 이미 3년 동안 1라운드 1순위 지명권을 가졌던 키움에게는 별다른 메리트로 느껴지지 않는다. 그보다는 아예 박준현처럼 1라운드 1순위로 뽑은 선수들을 프로에서 하루라도 빨리 활용할 수 있게 키우는 것이 목표가 될 가능성이 높다. 팬들 말대로 7년 후 포스팅으로 메이저리그에 보내고 돈을 받기 위해 1순위를 지명하더라도 7년 동안 모든 선수들이 이정후, 송성문처럼 자라리라는 법도 없다. 2024년부터 2026년까지 신인 드래프트에서 현재 키움 선발 라인업에 포함되고 있는 선수는 박준현, 여동욱, 박정훈 정도가 전부다. 이 선수들 마저도 앞으로 폭발적인 기량 향상이 가능해야 빅리그행을 꿈꿀 수 있다. 오히려 지금 현재의 퓨처스리그 자원들을 제대로 키우지 못했다고 탓하는 것이 옳은 비판이다. 하지만 선수 기용에 관한 비판은 자초한 면이 없지 않다. 가장 가까운 예로 김윤하의 '선발 18연패'를 들 수 있다. 장시환의 19연패나 심수창의 18연패는 중간 계투 기록이 포함된 것이지만 김윤하는 오롯이 선발로 18연패를 당했다. 이는 이제 스물한살이 된 선수의 멘탈에도 영향을 미칠 수 있는 부분이다. 올 시즌 다섯번의 구원 등판때도 무실점이 없었던 김윤하에게 선발 자리를 맡겨 부담을 주는 것은 선수를 사지로 몰아넣는 꼴이나 다름 없다. 반면 박정훈은 5월 선발로 4경기 1승1패 가능성 있는 모습을 보였지만 구원으로 보직이 다시 전환됐다. 이용규까지 사고를 치며 그렇지 않아도 부족한 코치진이 더 힘겨운 싸움을 하고 있는 키움이 후반기 반등의 모멘텀을 만들 수 있을까. 키움 선수들은 최근 대부분의 홈 경기후 특타 훈련을 하고 있다. 이들이 지독한 외로움과 비난 속에서도 순위표에 1승이라도 더 얹기 위해 노력하고 있다. 고재완 기자 star77@sportschosun.com",https://v.daum.net/v/Ko6ddEAiU2
2026.07.12 22:08,"세광고 야구부, 창단 72년 만에 첫 청룡기 우승",KBS,"[KBS 청주]청주 세광고등학교 야구부가 1955년 창단 이후 72년 만에 처음으로 청룡기 우승을 차지했습니다. 세광고는 오늘(12일) 서울 목동야구장에서 열린 제81회 청룡기 전국 고교 야구 선수권대회 결승에서 경북고에 6대 2로 승리하며 우승했습니다. 세광고가 청룡기 정상에 오른 건 이번이 처음이고, 주요 전국 대회에서 우승한 것은 1982년 황금사자기 이후 44년 만입니다. 송근섭 기자 (sks85@kbs.co.kr)",https://v.daum.net/v/5TJKnrEoSi
2026.07.12 21:42,"'와 드디어' 세광고 무려 44년 만에 전국대회 제패, 송진우 시절 이후...",마이데일리,"[마이데일리 = 이정원 기자] 세광고가 무려 44년 만에 전국대회를 제패했다. 세광고는 12일 서울 목동야구장에서 열린 제81회 청룡기 전국고교야구대회 겸 주말리그 왕중왕전 경북고과 결승에서 6-2 승리를 거뒀다. 세광고는 1982년 황금사자기 우승 이후 무려 44년 만에 전국대회 제패의 꿈을 이뤘다. '이글스의 레전드' 송진우 시절 이후 처음이다. 또한 청룡기 대회에서 우승을 차지한 것도 이번이 처음이다. 여러모로 의미가 있다. 경북고는 통산 9번째 청룡기 우승을 노렸지만, 아쉽게 준우승에 머물렀다. 세광고는 1회초 서정후의 선제 적시타로 기선제압에 성공했다. 2회에는 황동민의 희생플라이와 김우진의 2타점 적시타로 점수 차를 벌렸다. 경북고도 5회 조채완과 최우준의 적시타로 추격했지만 좀처럼 흐름을 뒤집지 못했다. 세광고는 9회초에 2점을 가져오며 승부에 쐐기를 박았고, 9회말 역전 없이 리드를 지키며 우승을 차지했다. 대회 최우수선수상은 내야수 서정휘(3학년)에게 돌아갔다. 서정휘는 이번 대회에서 타율 0.529 7타점 5도루를 기록했다. 매서운 타격감, 빠른 발은 물론 안정적인 수비 능력도 돋보였다.",https://v.daum.net/v/Y3FL2JRfDy
2026.07.12 21:41,"고우석, 빅리그 2경기 만에 첫 홀드 신고…‘주눅 없는 투구’",KBS,"[앵커] 메이저리거의 꿈을 이룬 미네소타의 고우석이 데뷔 두 경기 만에 첫 홀드를 따냈습니다. 샌디에이고 송성문도 공수주에서 활약해 박수 갈채를 받았습니다. 이무형 기자의 보도입니다. [리포트] 고우석은 팀이 5 대 3으로 앞선 8회 마운드에 올라 빅리그 데뷔 두 번째 등판 만에 필승조 역할을 맡았습니다. 출발은 깔끔했습니다. 선두 타자 그리섬을 상대로 노 볼 투 스트라이크를 먼저 잡은 뒤, 빅리그 콜업 이후 처음으로 커브를 던져 우익수 뜬공을 유도했습니다. 고우석은 지난해 37개의 홈런을 친 조 아델과 승부에서 이날 최고인 시속 155km/h 직구를 뿌리며 루킹 삼진을 끌어냈지만, ABS 챌린지 끝에 판정이 정정돼 볼넷을 내줬습니다. 메클러를 땅볼로 처리한 고우석은 이후 위기관리 능력도 증명했습니다. 구즈먼에게 내야 안타를 맞고 투수 코치가 마운드까지 방문했는데, 완벽한 슬라이더 제구로 후속 타자 오호피를 침착하게 범타로 정리했습니다. 1이닝 무실점 투구를 펼친 고우석은 팀 승리의 징검다리를 놓으며 빅리그 데뷔 첫 홀드를 따내는 기쁨을 맛봤습니다. [데릭 쉘튼/미네소타 감독 : ""고우석은 한국에서 세이브를 많이 거둔 선수입니다. 빅리그가 처음이지만, 중요한 순간에 주눅 들거나 부담을 갖지 않았고, 이닝을 잘 마무리했습니다. 오늘 우리의 대처가 매우 만족스럽습니다.""] 샌디에이고 송성문도 인상적인 활약을 펼쳤습니다. 팀의 9번 타자 겸 3루수로 선발 출전한 송성문은 3회, 상대 좌완 불펜투수 마코의 바깥쪽 슬라이더를 받아쳐, 2타점 적시타를 뽑아냈습니다. 곧바로 시즌 11번째 도루를 기록한 송성문은, 수비에서도 환상적인 다이빙캐치로 팀을 구해, 홈 팬들의 박수갈채를 받았습니다. KBS 뉴스 이무형입니다. 영상편집:하동우 ■ 제보하기 ▷ 전화 : 02-781-1234, 4444 ▷ 이메일 : kbs1234@kbs.co.kr ▷ 카카오톡 : 'KBS제보' 검색, 채널 추가 ▷ 유튜브, 네이버에서도 KBS뉴스를 구독해주세요! 이무형 기자 (nobrother@kbs.co.kr)",https://v.daum.net/v/ppNvjhOcvk
2026.07.12 21:41,[오늘의 영상] 청룡기 우승 44년 만의 감격,KBS,"청주 세광고가 청룡기 전국고교야구대회 결승에서 경북고를 꺾고 무려 44년 만에 전국대회 정상에 올랐는데요, 북중미 월드컵의 노르웨이 선수들처럼 바이킹 노젓기 세리머니로 우승을 자축했습니다. 오늘의 영상입니다. ■ 제보하기 ▷ 전화 : 02-781-1234, 4444 ▷ 이메일 : kbs1234@kbs.co.kr ▷ 카카오톡 : 'KBS제보' 검색, 채널 추가 ▷ 유튜브, 네이버에서도 KBS뉴스를 구독해주세요! KBS",https://v.daum.net/v/tGdUv31yv2
2026.07.12 21:35,"삼성-LG 숨 막혔던 그 순간, 강민호도 벤치에서 바빴다…""나 때문인가 ...",엑스포츠뉴스,"(엑스포츠뉴스 김지수 기자) ""정말 기쁘지만 아직 갈 길이 멀다."" 삼성 라이온즈 베테랑 포수 강민호는 지난 9일 LG 트윈스와 맞붙은 2026시즌 전반기 최종전에서 4회말 동점 득점, 5회말 역전 결승 타점과 추가 득점을 기록하며 맹활약을 펼쳤다. 다만 경미한 무릎 통증으로 7회초 수비 시작과 함께 교체되면서 게임 후반은 더그아웃에서 지켜볼 수밖에 없었다. 삼성은 6-3으로 앞선 가운데 맞이한 9회초 수비에서 마무리 김재윤이 LG 타선의 거센 저항에 고전했다. 선두타자 대타 문성주를 볼넷, 홍창기에 2루타를 내주면서 무사 2·3루 위기에 몰렸다. 김재윤은 일단 박해민을 1루수 땅볼로 처리, 첫 번째 아웃 카운트를 잡았다. 이때 3루 주자 문성주가 득점하면서 스코어가 6-4로 좁혀졌다. 계속된 1사 3루에서는 오스틴 딘과 송찬의를 볼넷으로 출루시키면서 만루 위기를 자초했고, 1사 만루에서는 박동원까지 볼넷으로 1루에 내보내 밀어내기로 한 점을 더 헌납했다. 스코어는 순식간에 6-5까지 좁혀졌다. 강민호는 김재윤의 제구가 흔들리자 더그아웃에 서있던 위치를 두 번 바꿨다. 자신은 이미 교체돼 마운드 위로 올라가 김재윤을 다독일 수도, 홈 플레이트 뒤에서 승부를 끌고갈 수도 없는 답답한 상황에서 무엇이라도 긍정적인 기운을 선수들에게 주고 싶었다. 강민호의 간절한 바람이 김재윤에게 닿은 것인지 김재윤은 1사 만루 역전 위기에서 천성호를 유격수-2루수-1루수로 이어지는 병살타로 솎아 내고 승부에 마침표를 찍었다. 삼성은 1점 차 신승과 함께 2026시즌 전반기를 1위로 마감, 오는 15일까지 기분 좋게 올스타 휴식기에 돌입했다. 강민호는 ""지난 9일 LG전 종료 후 ""9회초에 더그아웃에 있으면서 내가 서 있는 위치를 두 번 바꿨다. '내가 여기 서 있어서 김재윤이 자꾸 볼넷이 나오나' 이런 생각도 들었다""며 ""정말 간절한 마음으로 게임을 지켜봤는데 웃으면서 마칠 수 있어 기쁘다""고 말했다. 강민호는 2026시즌 전반기 60경기에 출전, 타율 0.256(172타수 44안타) 6홈런 35타점 OPS 0.767로 준수한 활약을 해줬다. 득점권 타율 0.339를 기록하면서 찬스에 강한 면모를 보였다. 타격 부진과 경미한 부상으로 두 차례 1군 엔트리에서 빠지긴 했지만, 삼성의 선두 질주에 큰 힘을 보탰다. 강민호는 2004년 롯데 자이언츠에 입단, 프로 커리어를 시작한 뒤 2018시즌부터 삼성 유니폼을 입고 있는 가운데 페넌트레이스 전반기 1위 마감은 이번이 처음이다. 생애 첫 한국시리즈 우승 반지를 향한 힘찬 도전을 이어갈 수 있는 발판을 마련했다. KBO리그 역대 최고 포수로 꼽히면서도 우승 반지가 없었던 아쉬움을 올해는 푸는 게 목표다. 강민호는 ""전반기 1위는 프로 데뷔 후 처음이다. 이대로 시즌이 끝나는 거라면 너무 좋겠지만, 아직 후반기가 남아 있다. 전반기는 오늘로 끝났기 때문에 잊겠다""고 강조했다. 또 ""갈 길이 멀기 때문에 크게 (전반기 1위에) 신경 쓰지 않고 올스타 휴식기 기간 동안 잘 쉬고, 후반기 준비를 잘 해보겠다""고 각오를 전했다. 사진=삼성 라이온즈 김지수 기자 jisoo@xportsnews.com",https://v.daum.net/v/BdVPHzUZGF
2026.07.12 21:21,"“홈런더비 못 나가서 아쉬워, 내 몸을 위한 최선의 선택” 김도영과의 빅...",마이데일리,"[마이데일리 = 김진성 기자] “내 몸을 위한 최선의 선택.” 10~11일 서울 잠실구장에서 열린 올스타전의 가장 큰 아쉬움은 전반기 홈런 공동 1위를 차지한 김도영(23, KIA 타이거즈)과 오스틴 딘(33, LG 트윈스)의 홈런더비 맞대결 불발이다. 오스틴은 10일 홈런더비 당일 허리 불편함을 이유로 불참을 선언했다. 물론 오스틴은 11일에 열린 올스타전 본 경기에는 정상적으로 나갔다. 다시 말해 허리가 아주 안 좋은 상태는 아니고, 보호차원의 선택이었다고 봐야 한다. 대놓고 홈런 스윙을 해야 하는 홈런더비는, 사실 타자의 타격 밸런스를 흐트러트릴 우려가 있고, 나아가 부상 위험도 없다고 보긴 어렵다. 아무리 홈런을 많이 치는 타자도 평상시에 홈런을 노리고 타석에 들어가는 건 아니기 때문이다. 그런 점에서 오스틴은 이벤트 매치보다 LG의 후반기 59경기를 생각했다. LG와 삼성 라이온즈가 후반기 역대급 1위 레이스를 예고한 상태다. 오스틴은 11일 올스타전을 앞두고 “일단 당연히 아쉽다. 출전을 못한 것에 대해 아쉬움은 분명히 있다. 그라니 내 몸을 위한 선택을 한 것이다. 우리에겐 아직 남은 경기가 좀 많다. 끝까지 건강하게 시즌을 치르려면, 이것이 최선의 선택”이라고 했다. 오스틴은 2023년부터 4년째 LG에서 뛰는 장수 외국인타자다. 이미 2023년과 2024년 홈런더비에 나갔고, 2024년 대회서는 준우승을 차지한 경력이 있다. 당시 오스틴이 예선서 김도영과 똑같이 4홈런을 친 뒤 서든데스서 김도영을 따돌리고 결승에 진출했다. 때문에 전반기 홈런 공동 1위의 올스타 홈런더비는, 김도영의 복수혈전 성사 여부로도 큰 관심을 모았다. 결과적으로 오스틴의 불참으로 김이 샜다. 그러나 오스틴의 선택도 당연히 이해해줘야 한다. 오히려 오스틴 대신 홈런더비에 참가한 오태곤(SSG 랜더스)이 예선서 7홈런을 치며 결승에 진출하는 등 제대로 맹활약했다. 오스틴은 “2023년과 2024년 홈런더비에 나갔다. 새로운 얼굴들이 참가하는 건 되게 좋은 것 같다. 특히 강백호(한화 이글스)가 좋은 퍼포먼스를 보여줬기 때문에 의미 있는 홈런더비였던 것 같다”라고 했다.",https://v.daum.net/v/ZRYvrYTsra
2026.07.12 20:50,"""프랑스인 없는 프랑스팀""…스페인 전 총리 인종차별 막말 파장",한국경제,"2026 북중미 월드컵 준결승에서 프랑스와 스페인이 맞붙는 가운데 마리아노 라호이 전 스페인 총리가 프랑스 대표팀을 겨냥해 ""프랑스인 없는 프랑스팀""이라는 인종차별적 발언을 해 논란이 일고 있다. 12일(현지시간) 프랑스 매체 RMC 스포츠에 따르면, 라호이 전 총리는 스페인 매체 엘 데바테에 기고한 칼럼에서 스페인의 준결승 진출을 축하하면서 상대인 프랑스 대표팀에 대해서도 언급했다. 그는 ""프랑스가 월드컵 두 차례 우승 경력과 직전 대회 준우승 성적을 가진 강팀""이라는 점을 기억해야 한다""며 ""이번 대회에서도 전승을 거두고 국제축구연맹(FIFA) 랭킹 1위에 올라 있다""고 했다. 이어 선수단의 수준이 매우 높다고 평가하면서도 ""프랑스인 없이도 이런 성과를 내고 있다""는 취지의 발언을 덧붙였다. 이 발언은 프랑스 대표팀에 흑인 선수와 이민자 가정 출신 선수가 많다는 점을 겨냥한 것으로 해석되면서, 인종적 편견이 담긴 표현이라는 지적이 나오고 있다. 앞서 16강전에서 프랑스와 맞붙었던 파라과이의 셀레스테 아마리야 상원의원도 비슷한 논란을 일으킨 바 있다. 그는 프랑스 대표팀 주장 킬리안 음바페를 두고 식민지 시절 카메룬 출신이면서 프랑스인 행세를 하려 한다는 취지의 발언을 해 프랑스 측의 강한 항의를 받았다. 음바페는 카메룬 출신 아버지와 알제리계 어머니 사이에서 태어났다. 아마리야 의원 측은 이 발언이 ""표현의 자유""에 해당한다며 사과를 거부했으나 파라과이 상원은 그의 발언에 반대하는 결의안을 통과시켰다. 한편 프랑스와 스페인의 준결승전은 15일 오전 4시(한국시간) 미국 댈러스 스타디움에서 열린다. 신용현 한경닷컴 기자 yonghyun@hankyung.com",https://v.daum.net/v/xWZhoQ8BWs
